step,layer,proj,A_l2,B_l2,A_max,B_max,A_nan,B_nan
4,21,o,1.329963e-01,1.683021e-01,1.129352e-02,8.597932e-03,0,0
4,22,q,3.574177e-02,5.189846e-02,6.310084e-03,6.666503e-03,0,0
4,22,k,1.362512e-02,5.079682e-02,1.759205e-03,1.316304e-02,0,0
4,22,v,4.394087e-02,9.869141e-02,1.085936e-02,6.715436e-03,0,0
4,22,o,9.050412e-02,1.096847e-01,6.281951e-03,5.028514e-03,0,0
4,23,q,4.311961e-02,7.229707e-02,6.383054e-03,1.021152e-02,0,0
4,23,k,1.487742e-02,4.705423e-02,1.926502e-03,7.140618e-03,0,0
4,23,v,4.418946e-02,9.992590e-02,1.261111e-02,9.639881e-03,0,0
4,23,o,7.423162e-02,7.815077e-02,8.601943e-03,2.508961e-03,0,0
4,24,q,2.979288e-02,4.666233e-02,5.014028e-03,8.963412e-03,0,0
4,24,k,1.205001e-02,3.336974e-02,1.501919e-03,6.247141e-03,0,0
4,24,v,4.051573e-02,7.535107e-02,1.163461e-02,4.857273e-03,0,0
4,24,o,8.384182e-02,8.208805e-02,1.200163e-02,3.546809e-03,0,0
4,25,q,3.104221e-02,4.207188e-02,5.008226e-03,6.067319e-03,0,0
4,25,k,1.088115e-02,2.601874e-02,1.514094e-03,4.636644e-03,0,0
4,25,v,4.547442e-02,8.816750e-02,1.329963e-02,6.544415e-03,0,0
4,25,o,7.506485e-02,5.987972e-02,9.354729e-03,2.418633e-03,0,0
4,26,q,4.594391e-02,6.108801e-02,7.210476e-03,8.783878e-03,0,0
4,26,k,1.968065e-02,4.377705e-02,3.871419e-03,8.308812e-03,0,0
4,26,v,5.916948e-02,1.125119e-01,1.982354e-02,8.667929e-03,0,0
4,26,o,1.399588e-01,1.055724e-01,1.111888e-02,3.257149e-03,0,0
4,27,q,5.159865e-02,6.416239e-02,7.544505e-03,7.109106e-03,0,0
4,27,k,2.673526e-02,6.101704e-02,6.085882e-03,1.147410e-02,0,0
4,27,v,8.177938e-02,1.312332e-01,3.116895e-02,8.811133e-03,0,0
4,27,o,1.304912e-01,1.248759e-01,1.349662e-02,3.810823e-03,0,0
4,28,q,4.019936e-02,6.283785e-02,5.954670e-03,8.180275e-03,0,0
4,28,k,1.631252e-02,5.412558e-02,3.681919e-03,1.064243e-02,0,0
4,28,v,8.618545e-02,1.122604e-01,3.384764e-02,1.120360e-02,0,0
4,28,o,1.025675e-01,9.528336e-02,1.099343e-02,3.660158e-03,0,0
4,29,q,4.092502e-02,6.958415e-02,7.810324e-03,1.139596e-02,0,0
4,29,k,1.716735e-02,4.531974e-02,3.707349e-03,6.534578e-03,0,0
4,29,v,1.032037e-01,1.277008e-01,3.891843e-02,7.779861e-03,0,0
4,29,o,8.196253e-02,7.781815e-02,8.098386e-03,2.870943e-03,0,0
4,30,q,3.729902e-02,5.856324e-02,6.182518e-03,6.632826e-03,0,0
4,30,k,1.485863e-02,4.396248e-02,3.233749e-03,1.225579e-02,0,0
4,30,v,8.473120e-02,1.406913e-01,3.106280e-02,9.096659e-03,0,0
4,30,o,1.093662e-01,1.005449e-01,1.183391e-02,3.545568e-03,0,0
4,31,q,4.408577e-02,6.996720e-02,7.687007e-03,1.964690e-02,0,0
4,31,k,2.067688e-02,6.013983e-02,4.954729e-03,1.557649e-02,0,0
4,31,v,7.872842e-02,1.351570e-01,2.632231e-02,1.132717e-02,0,0
4,31,o,9.330224e-02,1.102733e-01,7.605184e-03,3.390179e-03,0,0
4,32,q,3.437110e-02,5.543860e-02,5.681165e-03,6.097470e-03,0,0
4,32,k,1.575294e-02,5.511242e-02,2.350704e-03,1.324980e-02,0,0
4,32,v,8.674158e-02,1.169105e-01,2.633980e-02,7.457923e-03,0,0
4,32,o,8.669392e-02,9.383628e-02,6.164199e-03,3.468199e-03,0,0
4,33,q,3.259008e-02,5.110158e-02,4.752185e-03,5.444261e-03,0,0
4,33,k,1.610733e-02,6.521415e-02,2.038299e-03,1.408238e-02,0,0
4,33,v,6.856805e-02,1.239953e-01,2.241540e-02,9.824789e-03,0,0
4,33,o,8.232461e-02,8.707387e-02,6.802889e-03,3.060302e-03,0,0
4,34,q,4.681441e-02,7.039111e-02,7.183274e-03,9.650188e-03,0,0
4,34,k,2.349181e-02,6.696670e-02,2.845412e-03,8.303576e-03,0,0
4,34,v,1.002848e-01,1.488412e-01,2.435305e-02,1.287522e-02,0,0
4,34,o,9.493750e-02,1.149776e-01,8.274065e-03,4.632138e-03,0,0
4,35,q,5.929710e-02,9.706855e-02,8.803701e-03,1.508080e-02,0,0
4,35,k,2.967113e-02,9.492461e-02,4.320721e-03,1.570833e-02,0,0
4,35,v,8.476759e-02,1.872445e-01,2.075667e-02,1.484045e-02,0,0
4,35,o,1.171545e-01,1.221434e-01,7.491789e-03,6.320887e-03,0,0
4,36,q,3.877275e-02,7.013758e-02,4.405870e-03,7.319554e-03,0,0
4,36,k,1.990685e-02,6.183925e-02,1.866466e-03,9.751502e-03,0,0
4,36,v,8.553241e-02,1.436246e-01,2.322837e-02,1.117332e-02,0,0
4,36,o,1.137302e-01,1.098041e-01,6.887587e-03,4.800794e-03,0,0
4,37,q,4.655667e-02,7.049343e-02,5.390363e-03,5.680100e-03,0,0
4,37,k,2.825039e-02,1.103504e-01,3.016799e-03,1.972192e-02,0,0
4,37,v,7.908363e-02,1.595492e-01,1.870375e-02,1.137659e-02,0,0
4,37,o,1.185814e-01,1.271718e-01,8.627806e-03,7.499360e-03,0,0
4,38,q,5.966930e-02,1.361424e-01,6.630624e-03,3.875504e-02,0,0
4,38,k,3.255415e-02,1.187928e-01,3.961900e-03,3.250573e-02,0,0
4,38,v,6.724879e-02,1.182109e-01,1.731971e-02,8.200210e-03,0,0
4,38,o,8.845768e-02,9.376231e-02,5.852373e-03,5.091401e-03,0,0
4,39,q,3.328993e-02,5.919332e-02,4.068634e-03,6.475602e-03,0,0
4,39,k,1.974046e-02,6.254544e-02,2.137638e-03,1.460289e-02,0,0
4,39,v,5.875540e-02,1.072257e-01,1.539354e-02,9.319100e-03,0,0
4,39,o,1.038093e-01,1.104272e-01,6.686150e-03,6.813666e-03,0,0
4,40,q,3.686061e-02,7.927446e-02,3.854606e-03,1.280203e-02,0,0
4,40,k,2.091983e-02,6.788768e-02,1.977525e-03,1.042760e-02,0,0
4,40,v,8.105965e-02,9.422485e-02,2.046126e-02,5.900719e-03,0,0
4,40,o,8.985628e-02,9.788040e-02,9.224370e-03,5.389898e-03,0,0
4,41,q,2.755883e-02,6.327480e-02,2.817528e-03,1.021806e-02,0,0
4,41,k,1.627639e-02,5.375888e-02,1.890988e-03,1.406021e-02,0,0
4,41,v,7.058769e-02,1.012334e-01,1.681023e-02,5.872559e-03,0,0
4,41,o,6.275681e-02,6.776129e-02,5.751074e-03,3.930200e-03,0,0
4,42,q,4.087376e-02,7.671216e-02,3.906792e-03,7.659674e-03,0,0
4,42,k,1.954908e-02,9.626097e-02,2.562341e-03,2.349282e-02,0,0
4,42,v,6.343050e-02,9.547164e-02,1.871444e-02,8.922277e-03,0,0
4,42,o,8.496379e-02,8.622437e-02,6.165056e-03,4.728986e-03,0,0
4,43,q,4.632457e-02,9.288291e-02,4.541632e-03,1.035870e-02,0,0
4,43,k,2.847204e-02,1.005315e-01,2.343031e-03,1.720282e-02,0,0
4,43,v,7.013791e-02,8.741115e-02,1.962125e-02,5.460610e-03,0,0
4,43,o,1.211392e-01,1.053226e-01,7.705424e-03,6.257579e-03,0,0
4,44,q,5.478323e-02,9.213956e-02,5.795042e-03,1.008601e-02,0,0
4,44,k,2.979954e-02,8.272837e-02,4.605500e-03,1.519326e-02,0,0
4,44,v,7.788798e-02,1.366417e-01,2.312100e-02,1.351683e-02,0,0
4,44,o,1.211823e-01,1.395426e-01,9.666319e-03,1.191218e-02,0,0
4,45,q,7.193259e-02,6.507146e-01,8.496480e-03,3.001858e-01,0,0
4,45,k,3.665487e-02,2.551320e-01,4.871471e-03,1.230492e-01,0,0
4,45,v,9.349167e-02,1.666849e-01,2.616144e-02,2.213732e-02,0,0
4,45,o,1.279830e-01,1.192974e-01,9.927365e-03,1.104396e-02,0,0
4,46,q,6.534552e-02,1.052860e-01,7.193273e-03,1.652608e-02,0,0
4,46,k,4.680842e-02,1.185213e-01,7.812732e-03,2.130098e-02,0,0
4,46,v,8.073704e-02,1.198173e-01,2.708416e-02,1.156389e-02,0,0
4,46,o,1.308510e-01,1.294769e-01,1.227831e-02,1.529803e-02,0,0
4,47,q,5.766072e-02,9.186212e-02,6.195248e-03,9.169057e-03,0,0
4,47,k,5.857944e-02,1.241026e-01,2.210451e-02,2.597634e-02,0,0
4,47,v,1.792045e-01,2.066504e-01,6.155762e-02,3.391257e-02,0,0
4,47,o,2.800884e-01,2.548985e-01,1.628316e-02,1.797517e-02,0,0
